"No.","Time","Source","Destination","Protocol","Length","Info"
"9125","75.356738","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2355712 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9126","75.356740","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9127","75.356741","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2358452 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9128","75.356893","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2359822 Win=4222208 Len=0"
"9129","75.357195","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2359822 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9130","75.357196","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2361192 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9131","75.357266","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2362562 Win=4222208 Len=0"
"9132","75.357556","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2362562 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9133","75.357557","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2363932 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9134","75.357557","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9135","75.357647","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2366672 Win=4222208 Len=0"
"9136","75.361866","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2366672 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9137","75.363262","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2368042 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9138","75.363263","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2369412 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9139","75.363264","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2370782 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9140","75.363264","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2372152 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9141","75.363265","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9142","75.363453","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2374892 Win=4222208 Len=0"
"9143","75.363711","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9144","75.363712","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2376262 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9145","75.363785","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2377632 Win=4222208 Len=0"
"9146","75.364451","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2377632 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9147","75.364452","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2379002 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9148","75.364452","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2380372 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9149","75.364577","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2381742 Win=4222208 Len=0"
"9150","75.367511","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2381742 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9151","75.367519","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9152","75.367520","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2384482 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9153","75.367522","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2385852 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9154","75.367528","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2387222 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9155","75.367693","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2388592 Win=4222208 Len=0"
"9156","75.367936","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2388592 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9157","75.367937","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2389962 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9158","75.368013","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2391332 Win=4222208 Len=0"
"9159","75.368534","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9160","75.368536","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2392702 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9161","75.368536","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2394072 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9162","75.368537","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2395442 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9163","75.368656","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2396812 Win=4222208 Len=0"
"9164","75.372471","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2396812 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9165","75.372473","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2398182 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9166","75.372473","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9167","75.372474","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2400922 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9168","75.372661","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2402292 Win=4222208 Len=0"
"9169","75.373120","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2402292 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9170","75.373121","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2403662 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9171","75.373122","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2405032 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9172","75.373122","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2406402 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9173","75.373123","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9174","75.373233","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2409142 Win=4222208 Len=0"
"9175","75.373502","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2409142 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9176","75.373503","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2410512 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9177","75.373564","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2411882 Win=4222208 Len=0"
"9178","75.378973","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2411882 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9179","75.378975","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2413252 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9180","75.378975","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2414622 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9181","75.378976","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9182","75.379175","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2417362 Win=4222208 Len=0"
"9183","75.379704","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2417362 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9184","75.379706","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2418732 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9185","75.379708","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2420102 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9186","75.379710","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2421472 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9187","75.379713","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2422842 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9188","75.379938","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2424212 Win=4222208 Len=0"
"9189","75.380435","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9190","75.382626","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2425582 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9191","75.382627","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2426952 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9192","75.382628","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2428322 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9193","75.382630","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2429692 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9194","75.382631","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2431062 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9195","75.382769","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2432432 Win=4222208 Len=0"
"9196","75.383075","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9197","75.383075","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2433802 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9198","75.383076","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2435172 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9199","75.383077","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2436542 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9200","75.383077","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2437912 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9201","75.383165","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2439282 Win=4222208 Len=0"
"9202","75.383295","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2439282 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9203","75.383372","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2440652 Win=4222208 Len=0"
"9204","75.385821","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data, Application Data"
"9205","75.386769","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2442022 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9206","75.386771","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2443392 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9207","75.386771","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2444762 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9208","75.386772","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2446132 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9209","75.386773","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2447502 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9210","75.386914","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2448872 Win=4222208 Len=0"
"9211","75.387099","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9212","75.388827","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2450242 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9213","75.388828","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2451612 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9214","75.388951","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2452982 Win=4222208 Len=0"
"9215","75.389805","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2452982 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9216","75.389809","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2454352 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9217","75.389915","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2455722 Win=4222208 Len=0"
"9218","75.393308","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2455722 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9219","75.393310","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9220","75.393311","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2458462 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9221","75.393313","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2459832 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9222","75.393315","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2461202 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9223","75.393522","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2462572 Win=4222208 Len=0"
"9224","75.393993","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2462572 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9225","75.393994","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2463942 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9226","75.393994","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9227","75.393995","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2466682 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9228","75.393995","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2468052 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9229","75.394138","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2469422 Win=4222208 Len=0"
"9230","75.394295","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2469422 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9231","75.394337","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2470792 Win=4222208 Len=0"
"9232","75.397141","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2470792 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9233","75.397142","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2472162 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9234","75.397143","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9235","75.397143","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2474902 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9236","75.397144","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2476272 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9237","75.397292","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2477642 Win=4222208 Len=0"
"9238","75.397535","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2477642 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9239","75.397536","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2479012 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9240","75.397589","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2480382 Win=4222208 Len=0"
"9241","75.398726","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2480382 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9242","75.398727","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9243","75.398727","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2483122 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9244","75.398728","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2484492 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9245","75.398860","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2485862 Win=4222208 Len=0"
"9246","75.400677","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2485862 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9247","75.400678","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2487232 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9248","75.400678","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2488602 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9249","75.400804","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2489972 Win=4222208 Len=0"
"9250","75.401814","162.251.108.4","192.168.42.54","TLSv1.2","1424","Application Data [TCP segment of a reassembled PDU]"
"9251","75.401816","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2491342 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9252","75.401817","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2492712 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9253","75.401818","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2494082 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
"9254","75.401975","192.168.42.54","162.251.108.4","TCP","54","53977  >  443 [ACK] Seq=1275 Ack=2495452 Win=4222208 Len=0"
"9255","75.403657","162.251.108.4","192.168.42.54","TCP","1424","443  >  53977 [ACK] Seq=2495452 Ack=1275 Win=45056 Len=1370 [TCP segment of a reassembled PDU]"
